incentive_id,title,company_1,company_2,company_3,company_4,company_5
1351,15. Instalação do Arquivo Nacional do Som (Orientação Técnica N.º 15/C04-i01/2022),"SOMNORTE - ESTÚDIOS DE SOM, S.A.","INSTITUTO DO CINEMA E DO AUDIOVISUAL, I.P.","ON AIR - PRODUÇÕES AUDIOVISUAIS, LDA","SOUND STATION PRODUÇÕES AUDIOVISUAIS, LDA",FUNDAÇÃO CASA DA MÚSICA
1349,"14. Transformação Digital das Entidades Tutelados do MNE (Camões, AICEP e SOFID) (Aviso N.º 14/C19-i01.01/2022)","UM DOM DIGITAL - NOVAS TECNOLOGIAS DE INFORMAÇÃO, LDA","TRANSFORMATIIVE - CONSULTORIA EM TRANSFORMAÇÃO DIGITAL, UNIPESSOAL, LDA","B2DIGITAL - CONSULTORIA & PROJETOS, LDA","CONNECT DIGITAL TECHNOLOGIES, LDA","DOCTOR TECH - DIGITAL SERVICES, LDA"
2406,Mobilidade a Pedido ITI,"VIAMOVE - SOLUÇÕES DE MOBILIDADE, LDA","MOBILYTÁXI, UNIPESSOAL, LDA","RITMOS RECENTES, UNIPESSOAL, LDA","COMETAS URBANOS, LDA","GET YA, UNIPESSOAL, LDA"
1352,16. Apoio à edição de audiobooks e ebooks (Aviso Nº16/C04-i01/2024),"CAMINHO DAS PALAVRAS, LDA","AREAL EDITORES, S.A.","POHOTUKAWANA - EDITORIAL, UNIPESSOAL, LDA","PORBOOKS, UNIPESSOAL, LDA","EDI-CARE - EDITORA, LDA"
1353,16. Conclusão da Reforma de Saúde Mental e Implementação da Estratégia para as Demências: Campanha de Sensibilização Multimeios (Orientação Técnica N.º16 /C01-i03/2025),"MAIS ME QUERO - CENTRO DE DESENVOLVIMENTO E SAÚDE MENTAL, UNIPESSOAL, LDA","MEDMIND, LDA","PSI EGO, SAÚDE MENTAL E FÍSICA, LDA","ASSOCIAÇÃO DE APOIO AOS DOENTES DEPRESSIVOS E BIPOLARES, ADEB","DORIAL - SAÚDE MENTAL, LDA"
1354,16. Requalificação e Alargamento da Rede de Equipamentos e Respostas Sociais (16/C03-i01/2025),ELO SOCIAL - ASSOCIAÇÃO PARA A INTEGRAÇÃO E O APOIO AO DEFICIENTE MENTAL JOVEM E ADULTO,"MARTA PEREIRA SILVA, UNIPESSOAL, LDA",CENTRO SOCIAL DO EXÉRCITO DE SALVAÇÃO,ASSOCIAÇÃO PARA SERVIÇOS DE APOIO SOCIAL,CASA DA CRIANÇA MIRANDESA
2412,Balcão da Inclusão – Unidades Móveis em territórios de baixa densidade,CENTRO DE PROMOÇÃO SOCIAL,"L.A.S, UNIPESSOAL, LDA","UNIÃO DOS REFORMADOS, PENSIONISTAS E IDOSOS DA AMADORA","NÚMEROSVAGAROSOS, UNIPESSOAL, LDA","CIDADE AFÁVEL, UNIPESSOAL, LDA"
2410,Mobilidade a pedido (IT),"VIAMOVE - SOLUÇÕES DE MOBILIDADE, LDA","MOBILYTÁXI, UNIPESSOAL, LDA","GET YA, UNIPESSOAL, LDA","RITMOS RECENTES, UNIPESSOAL, LDA","ROTAS GLAMOROSAS, TRANSPORTES, LDA"
2880,Biocombustíveis produzidos por pequenos produtores dedicados,"BIOAÇORES BIOCOMBUSTÍVEIS ENERGIAS ALTERNATIVAS, LDA","BIOCANTER, UNIPESSOAL, LDA","BIODENSA - BIOCOMBUSTÍVEIS, LDA","BIOVEGETAL - COMBUSTÍVEIS BIOLÓGICOS E VEGETAIS, S.A.","FUTURE FUELS - BIOTECHNOLOGY, LDA"
1356,"17. Aumentar a capacidade da resposta operacional da ANEPC, nomeadamente com a aquisição de diverso equipamento operacional de combate a incêndios rurais (Orientação Técnica N.º 17/C08-i05.01/2022)","FIRESYSTEM - EQUIPAMENTOS DE SEGURANÇA E COMBATE A INCÊNDIOS, LDA","MD FIRE SAFETY, LDA","EXTINTOR AMIGO - EQUIPAMENTOS DE SEGURANÇA E PROTECÇÃO CONTRA INCÊNDIOS, UNIPESSOAL, LDA","COLUNA DE FOGO, UNIPESSOAL, LDA","INCIPRESA - INDÚSTRIA CONTRA INCÊNDIOS PROTECÇÃO, EQUIPAMENTOS, SERVIÇOS E AUTOMÓVEIS, LDA"
2418,SACCCT – Projetos de Provas de Conceito (Indiividual e Copromoção),INOV - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES INOVAÇÃO,"PROVAS DE PARTILHA, UNIPESSOAL, LDA","ADVANCED WAY, UNIPESSOAL, LDA","CONHECIMENTO INTENSIVO - CONSULTADORIA EM INOVAÇÃO, LDA","INNOVATION POINT - INVESTIGAÇÃO E DESENVOLVIMENTO, S.A."
2881,"Produtos petrolíferos e energéticos que sejam utilizados pelos clientes finais economicamente vulneráveis, beneficiários da tarifa social para o gás natural","LAGOGÁS - INSTALAÇÕES E DISTRIBUIÇÃO DE GÁS, LDA","SETGÁS - SOCIEDADE DE DISTRIBUIÇÃO DE GÁS NATURAL, S.A.","CARLGÁS - PROJECTOS EXECUÇÃO REDES DE GÁS, LDA","IGNIGÁS - PROJECTO E INSTALAÇÃO DE REDES DE GÁS, UNIPESSOAL, LDA","SONORGÁS - SOCIEDADE DE GÁS DO NORTE, S.A."
2704,Rendimentos auferidos pelos sócios ou titulares das empresas concessionárias das zonas francas,"ZONA PRIVADA, S.A.","ZIN GROUP - ZONA DE INVESTIMENTO, LDA","ZONA FRANGA ENGINEERING, UNIPESSOAL, LDA","TAGUS RIVER - COMPANHIA PORTUGUESA DE TRANSPORTES MARÍTIMOS, UNIPESSOAL, S.A. (ZONA FRANCA DA MADEIRA)","AIRZEN NETWORKS, LDA (ZONA FRANCA DA MADEIRA)"
2705,Isenção de lucros colocados à disposição dos sócios das sociedades licenciadas para operar na Zona Franca da Madeira que beneficiem do regime do artº 36º-A do EBF,"MIGUEL SARAIVA, ARCHITECTURE INTERNATIONAL, S.A. (ZONA FRANCA DA MADEIRA)","M. L. G. T. MADEIRA - MANAGEMENT E INVESTMENT, S.A. (ZONA FRANCA DA MADEIRA)","MADEIRA FIDUCIA MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)","HUGE LAND, S.A. (ZONA FRANCA DA MADEIRA)","FEDRAX, LDA (ZONA FRANCA DA MADEIRA)"
2706,"Isenção dos rendimentos de juros, abonos ou adiantamentos de capital feitos pelos sócios às sociedades licenciadas para operar na Zona Franca da Madeira","MIGUEL SARAIVA, ARCHITECTURE INTERNATIONAL, S.A. (ZONA FRANCA DA MADEIRA)","M. L. G. T. MADEIRA - MANAGEMENT E INVESTMENT, S.A. (ZONA FRANCA DA MADEIRA)","MADEIRA FIDUCIA MANAGEMENT, LDA (ZONA FRANCA DA MADEIRA)","HUGE LAND, S.A. (ZONA FRANCA DA MADEIRA)","FEDRAX, LDA (ZONA FRANCA DA MADEIRA)"
1359,19. Apoio financeiro para a transição digital de livrarias (Aviso N.º 19/C04-i01/2024),"ADLIB, LDA","DIGITEX, LDA","PORBOOKS, UNIPESSOAL, LDA","LIVRARIA GALILEU, S.A.","LIVRARIA NAVEGANTE, LDA"
2423,Parcerias para a Inovação Social,"YOUR BUSINESS - INOVAÇÃO E EMPREENDEDORISMO, LDA","MOVELTEX - CENTRO DE COMPETÊNCIAS E DE INCUBAÇÃO DE EMPRESAS, ASSOCIAÇÃO",APRENDER A EMPREENDER - ASSOCIAÇÃO DE JOVENS EMPREENDEDORES DE PORTUGAL,INSTITUTO PEDRO NUNES - ASSOCIAÇÃO PARA A INOVAÇÃO E DESENVOLVIMENTO EM CIÊNCIA E TECNOLOGIA,"INDEVE - INVESTIGAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA"
1361,23. M4 – Qualifica.In (Formação setorial à medida) (Aviso 23/C06-i05-RAA/2023),"IMPARÁVEL FORMAÇÕES, LDA","BEYOND GLOBAL, UNIPESSOAL, LDA","ESCOLA PROFISSIONAL NOVOS HORIZONTES, LDA","IMCOACH, UNIPESSOAL, LDA","ESCOLA PROFISSIONAL D. AFONSO HENRIQUES, UNIPESSOAL, LDA"
2430,Ações do Mercado Social de Emprego (MSE),FUNDAÇÃO PADRE JOSÉ MIGUEL,OÁSIS - ORGANIZAÇÃO DE APOIO E SOLIDARIEDADE PARA A INTEGRAÇÃO SOCIAL,CENTRO PAROQUIAL DE CANAS DE SANTA MARIA,"CENTRO DE EDUCAÇÃO ESPECIAL RAINHA D. LEONOR, CRL",CENTRO SOCIAL PAROQUIAL DE AVELEDA
2790,Rendimentos de unidades de participação em fundos de investimento imobiliário e de participações sociais em sociedades de investimento imobiliário por não residentes,"HOUSE DESIGN - INVESTIMENTOS IMOBILIÁRIOS, S.A.","FUTURO HÁBIL - INVESTIMENTOS IMOBILIÁRIOS, LDA","ITTRE - INVESTIMENTOS IMOBILIÁRIOS, LDA","FUNDUS DOMINI - INVESTIMENTOS IMOBILIÁRIOS, S.A.","FUNDAMENTO ESSENCIAL - INVESTIMENTOS, UNIPESSOAL, LDA"
1363,"39. Infraestruturas Críticas Digitais Eficientes, Seguras e Partilhadas/SGMAI - Sistema de Apoio à Decisão Operacional (SADO) (Orientação Técnica N.º 39/C19-i04.02/2025)","DIGITAL RISCO, LDA","THE FUTURE IS SMART, LDA","L'AGENCE III - DIGITAL CONTENTS, LDA","CÍRCULO DIGITAL, S.A.","CRITÉRIO EXTENSÍVEL, LDA"
2432,Sistema de gestão de vagas de alojamento de requerentes e beneficiários de proteção internacional,"NATURALIS - GESTÃO DE IMÓVEIS, UNIPESSOAL, LDA","B MY T, LDA","IN NEW ALOJAMENTO LOCAL, UNIPESSOAL, LDA","WORKATION INTERNATIONAL, UNIPESSOAL, LDA","AL-TÊNTICO, GESTÃO DE ALOJAMENTO LOCAL, UNIPESSOAL, LDA"
1365,5. Aviso de Abertura de Concurso para a apresentação de candidaturas de ativos empregados no âmbito da Medida “Cheque-Formação + Digital” integrada no Programa “Emprego + Digital 2025” (Aviso de Abertura de Concurso n.º 05/C16-i01/2023),"PM - DIGITAL MARKETING SERVICES, UNIPESSOAL, LDA",CESAE DIGITAL - CENTRO PARA O DESENVOLVIMENTO DE COMPETÊNCIAS DIGITAIS,"DIGITAL MARKETING ELEVATION, LDA","EDUCATE YOURSELF, UNIPESSOAL, LDA","DOCTOR TECH - DIGITAL SERVICES, LDA"
2435,Aquisição de equipamentos e intervenção em Infraestruturas portuárias da RAA – 3º aviso,"PORTUSCALE - CONSTRUTORAS DAS AUTO ESTRADAS DO GRANDE PORTO, A.C.E.","GO PORTO, S.A.","PORTO SÁ - CONSTRUÇÕES, LDA","VIAPORTO - OPERAÇÃO E MANUTENÇÃO DE TRANSPORTES, UNIPESSOAL, LDA","PORTVIAS - PORTAGEM DE VIAS, S.A."
2548,"Pessoas coletivas de utilidade pública administrativa, instituições particulares de solidariedade social e pessoas coletivas de mera utilidade publica que prossigam, exclusiva ou predominantemente, fins científicos ou culturais, de caridade, assistência, beneficência, solidariedade social, defesa do meio ambiente e interprofissionalismo agroalimentar",SIC ESPERANÇA - ASSOCIAÇÃO DE SOLIDARIEDADE,CONFEDERAÇÃO NACIONAL DAS INSTITUIÇÕES DE SOLIDARIEDADE,ENTRAJUDA - ASSOCIAÇÃO PARA O APOIO A INSTITUIÇÕES DE SOLIDARIEDADE SOCIAL,ASSOCIAÇÃO VIDA ABUNDANTE,ASSOCIAÇÃO CULTURAL MOINHO DA JUVENTUDE
974,SIID – Vale Inovação - Apoio para a inovação na biotecnologia azul,"PAGARETE, MICROALGAE SOLUTIONS, SOCIEDADE UNIPESSOAL, LDA","BLUEGROWTH, LDA","MOLECULE MESSAGE, UNIPESSOAL, LDA","MICROHARVEST, UNIPESSOAL, LDA","EEM - BIOTECNOLOGIA, S.A."
1132,Produtos turísticos sub-regionais e locais (IT),"I AM - TURISMO E PRODUTOS REGIONAIS, LDA","OPORTONOW, UNIPESSOAL, LDA","CASAL DA MOURA - TURISMO RURAL, LDA","TREMDOURO - PASSEIOS TURÍSTICOS DA RÉGUA, SOCIEDADE UNIPESSOAL, LDA","GREEN TOURYS, UNIPESSOAL, LDA"
2438,SACCCT – Projetos de Investigação científica e desenvolvimento tecnológico (ICDT),"JLM - INVESTIGAÇÂO E DESENVOLVIMENTO CIENTIFICO E TECNOLÓGICO, UNIPESSOAL, LDA","H1 - INVESTIGAÇÃO E DESENVOLVIMENTO TECNOLÓGICO, LDA","IDNT, INVESTIGAÇÃO E DESENVOLVIMENTO EM NOVAS TECNOLOGIAS, LDA","VISABEIRA INVESTIGAÇÃO E DESENVOLVIMENTO, S.A.","INDEVE - INVESTIGAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA"
968,Excelência Científica na RAA – Aquisição de equipamento científico para os nós regionais da RNIIE – I&D Ciência – Individual,"JLM - INVESTIGAÇÂO E DESENVOLVIMENTO CIENTIFICO E TECNOLÓGICO, UNIPESSOAL, LDA","IBDCIENCIA EQUIPAMENTO CIENTÍFICO, SLL - SUCURSAL EM PORTUGAL","IZASA SCIENTIFIC, LDA","SCIENCENTRIS, UNIPESSOAL, LDA",INEGI - INSTITUTO DE CIÊNCIA E INOVAÇÃO EM ENGENHARIA MECÂNICA E ENGENHARIA INDUSTRIAL
2707,isenção das remunerações auferidas pelo pessoal das missões diplomáticas e consulares nessa qualidade (categoria A),"CONSULBRI, LDA","CONSULBYTE, LDA","CONSULGENSPAREDES, LDA","RIJO & SILVEIRA - DESPACHANTES OFICIAIS, SP, LDA","CONSULPONTE, LDA"
2708,isenção das remunerações auferidas pelo pessoal ao serviço de organizações estrangeiras ou internacionais nessa qualidade (categoria A),"S.O.S. - SELMARK, ORGANIZAÇÃO E SERVIÇOS, LDA","ELEMENTOS OBJETIVOS, UNIPESSOAL, LDA","WORLD SYMPOSIUNS, LDA","CONNECT INTERNATIONAL, MARKETING E COMUNICAÇÃO, LDA","EXEMPLUS INTERNATIONAL, LDA"
1136,Gestão de Recursos Hídricos - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo,"WATERWAYS, LDA","ÁGUA NEGRA - GESTÃO DE RECURSOS NATURAIS, LDA","HIDROGNOSIS - AMBIENTE E RECURSOS HÍDRICOS, LDA","RIOS & AQUÍFEROS, LDA","HOH - VALORIZAÇÃO DE RECURSOS HIDRICOS, LDA"
2709,"isenção das remunerações auferidas por militares e das forças de segurança no desempenho de missões de carater militar, humanitário ou de paz, efetuadas no estrangeiro (categoria A)",ASSOCIAÇÃO FRATERNIDADE MISSIONÁRIOS DO SOFRIMENTO,"MERIDIAN MISSION, UNIPESSOAL, LDA","JOURNEYMISSION, LDA","EMERALD HILL, UNIPESSOAL, LDA","BRIGADA ESMERADA, UNIPESSOAL, LDA"
2439,Formação de executivos,"SBAEMPREENDA - FORMAÇÃO, CONSULTORIA E DESENVOLVIMENTO EMPRESARIAL, LDA","NFORUMEXECUTIVOS - FORMAÇÃO E CONSULTORIA, UNIPESSOAL, LDA","LEAN4OPEX, UNIPESSOAL, LDA","MARFORMAR - FORMAÇÃO PROFISSIONAL, UNIPESSOAL, LDA","AKADEMIA MPV, UNIPESSOAL, LDA"
2791,"Rendimentos de unidades de participação em fundos de investimento mobiliário ou de participações sociais em sociedades de investimento mobiliário, incluindo mais-valias, por não residentes","MASOFIRA - INVESTIMENTOS MOBILIÁRIOS E IMOBILIÁRIOS, LDA","AMBIMOBILIÁRIA - SIC IMOBILIÁRIA FECHADA, S.A.","HOUSE DESIGN - INVESTIMENTOS IMOBILIÁRIOS, S.A.","ABMB - SOCIEDADE DE INVESTIMENTO COLETIVO IMOBILIÁRIO FECHADA, S.A.","DEMONSTRIMO - INVESTIMENTOS MOBILIÁRIOS E IMOBILIÁRIOS, LDA"
1139,Aquisição de material circulante para a rede do Metropolitano de Lisboa,"METROPOLITANO DE LISBOA, E.P.E.","METROPOLITANO LIGEIRO DE MIRANDELA, S.A.","METRO DO PORTO, S.A.","RITMOS RECENTES, UNIPESSOAL, LDA","LISBON MOBLER, LDA"
1140,"Desenvolvimento de nova linha de Metro - Extensão da Rede do Metro: Dragão - Souto 
Desenvolvimento de nova linha de Metro e BRT - Extensão da Rede do Metro e BRT: ISMAI - Paradela
","METROPOLITANO LIGEIRO DE MIRANDELA, S.A.","GET YA, UNIPESSOAL, LDA","RMTEJO - TRANSPORTES RODOVIÁRIOS DE PASSAGEIROS, UNIPESSOAL, LDA","EMPRESA AUTOMOBILISTA DA RIBEIRA BRAVA, LDA","COMETAS URBANOS, LDA"
983,"Cursos profissionais - ano letivo 2025/2026 - promovidos por escolas profissionais públicas e privadas e por escolas do ensino particular e cooperativo.
","IMPARÁVEL FORMAÇÕES, LDA","ESCOLA PROFISSIONAL NOVOS HORIZONTES, LDA","BEYOND GLOBAL, UNIPESSOAL, LDA","IMCOACH, UNIPESSOAL, LDA","ESCOLA PROFISSIONAL DE VILA DO CONDE, UNIPESSOAL, LDA"
1141,Eficiência Energética na Administração Local – ITI CIM - AMAL,"EFI3ENE - EFICIÊNCIA ENERGÉTICA, LDA","EDIFÍCIOS SAUDÁVEIS CONSULTORES - AMBIENTE E ENERGIA EM EDIFÍCIOS, LDA","EDIGREEN - SOLUÇÕES ENERGÉTICAS, LDA","EFFICIENT GREEN - GESTÃO E SERVIÇOS ENERGÉTICOS, LDA","100%ENERGIA - ARQUITECTURA, LDA"
2441,Capacitação de Atores e Redes – Estratégias de Eficiência Coletiva PROVERE – Alentejo,"ADRAL - AGÊNCIA DE DESENVOLVIMENTO REGIONAL DO ALENTEJO, S.A.","REDLAN - INSTALAÇÃO DE REDES ELÉCTRICAS, LDA",FUNDAÇÃO ALENTEJO,"TRANQUILCAPACITY, UNIPESSOAL, LDA","TELCAPACITY - IMPLEMENTAÇÃO DE REDES DE TELECOMUNICAÇÕES, UNIPESSOAL, LDA"
2443,SIID – I&D Empresarial – Operações Individuais e em Copromoção,"INDEVE - INVESTIGAÇÃO E DESENVOLVIMENTO EMPRESARIAL, LDA","JLM - INVESTIGAÇÂO E DESENVOLVIMENTO CIENTIFICO E TECNOLÓGICO, UNIPESSOAL, LDA","ADVANCED WAY, UNIPESSOAL, LDA","VISABEIRA INVESTIGAÇÃO E DESENVOLVIMENTO, S.A.","IDNT, INVESTIGAÇÃO E DESENVOLVIMENTO EM NOVAS TECNOLOGIAS, LDA"
989,Academia dos Fundos e Redes de Articulação Funcional,"AGEAS - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","FUTURO - SOCIEDADE GESTORA DE FUNDOS DE PENSÕES, S.A.","SOCIEDADE GESTORA DOS FUNDOS DE PENSÕES DO BANCO DE PORTUGAL, S.A.","INSTITUTO DE GESTÃO DE FUNDOS DE CAPITALIZAÇÃO DA SEGURANÇA SOCIAL, I.P.","AMGF - SOCIEDADE DE ADMINISTRAÇÃO DE BENS, LDA"
995,SIQRH - Formação-ação,"IPME - INSTITUTO PME FORMAÇÃO, LDA","MARFORMAR - FORMAÇÃO PROFISSIONAL, UNIPESSOAL, LDA","UP MIND - FORMAÇÃO AVANÇADA, LDA","LEAN4OPEX, UNIPESSOAL, LDA","PROMOFITNESS, UNIPESSOAL, LDA"
2549,"Rendimentos diretamente derivados do exercício de atividades culturais, recreativas e desportivas obtidos por associações legalmente constituídas para o exercício dessas atividades desde que se verifiquem cumulativamente determinadas condições",ASSOCIAÇÃO DESPORTIVA E RECREATIVA - CENTRO CULTURAL E SOCIAL DA QUINTA DE S. PEDRO,"MATÉRIA RELEVANTE - ACTIVIDADES CULTURAIS E RECREATIVAS, LDA","REENCONTRO, ASSOCIAÇÃO SOCIAL, EDUCATIVA E CULTURAL","SURPRESA IMPROVÁVEL, LDA","STUNNING LIVES, LDA"
1749,Preparação de Missões Regionais - I&D Ciência - Projeto em Copromoção,INOV - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES INOVAÇÃO,INSTITUTO PEDRO NUNES - ASSOCIAÇÃO PARA A INOVAÇÃO E DESENVOLVIMENTO EM CIÊNCIA E TECNOLOGIA,INEGI - INSTITUTO DE CIÊNCIA E INOVAÇÃO EM ENGENHARIA MECÂNICA E ENGENHARIA INDUSTRIAL,FCIÊNCIAS.ID - ASSOCIAÇÃO PARA A INVESTIGAÇÃO E DESENVOLVIMENTO DE CIÊNCIAS,"INESC ID - INSTITUTO DE ENGENHARIA DE SISTEMAS E COMPUTADORES, INVESTIGAÇÃO E DESENVOLVIMENTO EM LISBOA"
2445,Infraestrutura Portuária (RTE) – Porto de Lisboa-3.º Aviso Navegabilidade do Estuário do Tejo até Castanheira do Ribatejo,"PORTO BAY LISBOA, S.A.","ALPI PORTUGAL - NAVEGAÇÃO E TRÂNSITOS, LDA","VISTA PORTO - EXPLORAÇÃO DE RESTAURANTES, LDA","LISBOAT, LDA","OOCL (PORTUGAL), LDA"
1002,Criação de Emprego e Empreendedorismo – 2º Aviso,"JOB IMPULSE - TRABALHO TEMPORÁRIO, UNIPESSOAL, LDA","EOLIMPACT - RECRUTAMENTO DE PESSOAL, LDA","SUCCESS WORK - EMPRESA DE TRABALHO TEMPORÁRIO, LDA","EVOLVE - EMPRESA DE TRABALHO TEMPORÁRIO, LDA","AGILEHRO - TRABALHO TEMPORÁRIO, UNIPESSOAL, LDA"
2287,Execução da  EDL do GAL Costeiro Litoral Norte – Inovação e Empreendedorismo Azul,"PALAVRA AZUL - INVESTIMENTOS IMOBILIÁRIOS, LDA","NANO AZUL - ENGENHARIA DE INOVAÇÃO, UNIPESSOAL, LDA","BLUE OCEAN SUSTAINABLE SOLUTIONS, S.A.","BLUEGROWTH, LDA","INFANTÁRIO O AZUL, LDA"
1146,Valorização do Património Cultural (IT),"MEMÓRIA IMATERIAL COOPERATIVA CULTURAL, CRL","EGEAC - EMPRESA DE GESTÃO DE EQUIPAMENTOS E ANIMAÇÃO CULTURAL, EM, S.A.","AP - ARQUEOLOGIA E PATRIMÓNIO, LDA","MUNDOCÚMPLICE, LDA","CA CO3 - CONSERVAÇÃO DO PATRIMÓNIO ARTÍSTICO, LDA"
2289,Apoio a pessoas em situação de sem abrigo,CRIA - CENTRO DE RECUPERAÇÃO E INTEGRAÇÃO DE ABRANTES,CENTRO DE APOIO AO SEM ABRIGO,CENTRO DE ACOLHIMENTO E INTEGRAÇÃO SOCIAL,ABRIGO DE NOSSA SENHORA DA ESPERANÇA,"ABRIGO D'ALECRIM, UNIPESSOAL, LDA"
1150,Ciclo Urbano da Água em Baixa - ITI CIM,"PRAIA AMBIENTE, E.M.","HWA - HIDRÁULICA & AMBIENTE, LDA","A.D.C. - ÁGUAS DA COVILHÃ, E.M.","INDAQUA FEIRA - INDÚSTRIA DE ÁGUAS DE SANTA MARIA DA FEIRA, S.A.","ÁGUA NEGRA - GESTÃO DE RECURSOS NATURAIS, LDA"
2885,"Gasóleo colorido e marcado com aditivos consumido por tratores e demais maquinaria agrícolas, bem como outros equipamentos, incluindo os utilizados para a atividade aquícola e na pesca","MENOMÁQUINAS - MÁQUINAS AGRÍCOLAS, LDA","ALBIRURIS AGRICULTURA MÁQUINAS E EQUIPAMENTOS AGRÍCOLAS, UNIPESSOAL, LDA","AGROMOITA, LDA","GSSC - AGRICULTURA E AGRO-PECUÁRIA, UNIPESSOAL, LDA","AQUAMATIC, S.A."
2730,majoração em 10% dos gastos ou perdas do exercício relativos a obras de conservação e manutenção dos prédios afetos a lojas com história no âmbito dos rendimentos da categoria B tributados no regime da contabilidade organizada,"SÉ COPIORUM - COMÉRCIO DE ANTIGUIDADES, LDA","SEM-FIM - ANTIGUIDADES E RESTAURO, LDA","CONSERVAÇÃO AO QUADRADO, LDA","CA CO3 - CONSERVAÇÃO DO PATRIMÓNIO ARTÍSTICO, LDA","CONSERVAÇÃO E RESTAURO - ELVIRA BARBOSA, LDA"
2877,Eletricidade que seja usada para produzir eletricidade e para manter a capacidade de produzir eletricidade,"MOREIRA & SOUSA - PRODUÇÃO DE ENERGIA, LDA","MOÍNHOS DO OESTE - PRODUÇÃO DE ENERGIA ELÉCTRICA, LDA","GAMEIROS RENOVÁVEIS - PRODUÇÃO DE ENERGIA, LDA","SOPRO GARRIDO, UNIPESSOAL, LDA","EÓLICA DA CASTANHEIRA, LDA"
1151,"Apoio a investimentos em portos de pesca, locais de desembarque, lotas e abrigos – Região Autónoma dos Açores","PORTOS DOS AÇORES, S.A.","ARRAIAL PACHECO-PESCA AÇORES, UNIPESSOAL, LDA","LOTAÇOR - SERVIÇO DE LOTAS DOS AÇORES, S.A.","EMPRESA DE PESCA DE AVEIRO, S.A.","PESCAVE-COMPANHIA AVEIRENSE DA PESCA DO ARRASTO, LDA"
1003,"Capacitação de públicos estratégicos para a cidadania e inclusão, com vista à inclusão de PCDI",ASSOCIAÇÃO PRÓ-CIDADÃO DEFICIENTE INTEGRADO,"CAID - COOPERATIVA DE APOIO À INTEGRAÇÃO DO DEFICIENTE, C.I.P.R.L.","CRACEP - COOPERATIVA DE REEDUCAÇÃO E APOIO AO CIDADÃO EXCEPCIONAL DE PORTIMÃO, CRL","IMPARÁVEL FORMAÇÕES, LDA","NARRATIVA DESFIADA, UNIPESSOAL, LDA"
2520,"Bebidas alcoólicas e álcool utilizados diretamente ou como componentes de produtos semiacabados, na produção de géneros alimentícios","ATLANTIC VANITY, LDA","ASA - ADEGA DE SANTANA, UNIPESSOAL, LDA","MIRÍADE DE SABORES - SOCIEDADE DE RESTAURAÇÃO, LDA","POETIC APPROACH, LDA","SUSANA COUTO DE CASTRO, UNIPESSOAL, LDA"
1156,Património cultural e natural (IT) ,FUNDAÇÃO ARPAD SZENES-VIEIRA DA SILVA,"JOSÉ ADRIANO PEREIRA, UNIPESSOAL, LDA","ROCOCÓ, LDA",FUNDAÇÃO EÇA DE QUEIROZ,FUNDAÇÃO RICARDO DO ESPÍRITO SANTO SILVA
1011,Bibliotecas e Arquivos do Futuro,"ADLIB, LDA","CIDADEPRENDADA, LDA","E.A.D. - EMPRESA DE ARQUIVO DE DOCUMENTAÇÃO, S.A.","DIGITEX, LDA","ADMINISTRADORA DE ARCHIVOS, S.A.U. - SUCURSAL EM PORTUGAL"
1010,"Governação, coordenação e dinamização do consórcio - ITI Água e Ecossistemas de Paisagem – Algarve e Alentejo","PRAIA AMBIENTE, E.M.","A.D.C. - ÁGUAS DA COVILHÃ, E.M.","ECO IMPACT, S.A.","ÁGUA NEGRA - GESTÃO DE RECURSOS NATURAIS, LDA","EARTH AND WATER - GESTÃO DE PROJECTOS AMBIENTAIS, LDA"
2522,"Bebidas alcoólicas e álcool utilizados em processos de fabrico, desde que o produto final não contenha alcool","MIRÍADE DE SABORES - SOCIEDADE DE RESTAURAÇÃO, LDA","AGA - ÁLCOOL E GÉNEROS ALIMENTARES, S.A.","ORIGIN, LDA","ALMA SPIRITS PRODUÇÃO DE LICORES E DE OUTRAS BEBIDAS, UNIPESSOAL, LDA","AMORLOWSKI, UNIPESSOAL, LDA"
2898,Produtos que se destinem a ser consumidos como abastecimento em embarcações ou aviões a partir de portos ou aeroportos nacionais e fora do espaço fiscal português,"ASA - ABASTECIMENTOS E SERVIÇOS DE AVIAÇÃO, LDA","FUELPLANE - SOCIEDADE ABASTECEDORA DE AERONAVES, UNIPESSOAL, LDA","SABA - SOCIEDADE ABASTECEDORA DE AERONAVES, LDA","SEA WAVE - SHIPCHANDLER - ABASTECIMENTO DE NAVIOS, LDA","AVAN - AVEIRENSES ABASTECEDORES DE NAVIOS, LDA"
